Date,Year,Month_No,Month_Name,Category,Product,Quantity_Kg,Sales_Value
2022-04-18,2022,4,Apr,Ghee,Ghee 500ml Pet,42.75,28050.88
2022-04-18,2022,4,Apr,UHT Milk,Uht Milk 500ml,36.0,1958.38
2022-04-18,2022,4,Apr,Ghee,Ghee 200ml Pet,226.8,149406.87
2022-04-18,2022,4,Apr,Palada,Palada Pradhaman 200g,9.0,1687.51
2022-04-18,2022,4,Apr,Palada,Instant Semiya Mix 250gm,0.75,138.01
2022-04-18,2022,4,Apr,Palada,Palada Mix 200gm,51.4,13682.67
2022-04-18,2022,4,Apr,Ghee,Ghee 5ltr Jar,207.0,122943.31
2022-04-19,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,11.0,4158.0
2022-04-19,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),13.7,6404.81
2022-04-19,2022,4,Apr,Ghee,Ghee 50ml Pet,15.24,11684.98
2022-04-19,2022,4,Apr,Ghee,Ghee 500ml Pet,82.8,54464.04
2022-04-19,2022,4,Apr,Ghee,Ghee 200ml Pet,168.84,111241.4
2022-04-19,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,58.5,36198.22
2022-04-19,2022,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2775.31
2022-04-19,2022,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1204.31
2022-04-19,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.8,734.41
2022-04-19,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.72,309.62
2022-04-19,2022,4,Apr,Palada,Palada Mix 200gm,48.4,12892.72
2022-04-19,2022,4,Apr,Palada,Instant Semiya Mix 250gm,2.75,506.0
2022-04-19,2022,4,Apr,Palada,Palada Pradhaman 200g,2.0,375.0
2022-04-19,2022,4,Apr,Ghee,Ghee 100ml Botls,150.12,101953.75
2022-04-19,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),10.0,4598.0
2022-04-19,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.8,1712.09
2022-04-20,2022,4,Apr,Ghee,Ghee 100ml Botls,181.62,122941.21
2022-04-20,2022,4,Apr,Ghee,Ghee 50ml Pet,91.64,66850.0
2022-04-20,2022,4,Apr,Ghee,Ghee 15kg Tin,150.0,88850.0
2022-04-20,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.0,459.8
2022-04-20,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),6.0,2834.29
2022-04-20,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.8,1750.99
2022-04-20,2022,4,Apr,Ghee,Ghee 200ml Pet,299.52,196701.67
2022-04-20,2022,4,Apr,Palada,Palada Pradhaman 200g,4.4,825.04
2022-04-20,2022,4,Apr,Palada,Palada Mix 200gm,54.0,14461.0
2022-04-20,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),5.0,272.5
2022-04-20,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,0.4,163.21
2022-04-20,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.48,206.41
2022-04-20,2022,4,Apr,Ghee,Ghee 500ml Pet,3.6,2339.19
2022-04-20,2022,4,Apr,Ghee,Ghee 5ltr Jar,72.0,42831.32
2022-04-20,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,81.9,50599.02
2022-04-21,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.0,378.0
2022-04-21,2022,4,Apr,Palada,Instant Semiya Mix 250gm,5.5,1012.01
2022-04-21,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,0.5,104.0
2022-04-21,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,17.1,10906.0
2022-04-21,2022,4,Apr,Ghee,Ghee 500ml Pet,777.6,491656.36
2022-04-21,2022,4,Apr,Palada,Palada Mix 200gm,24.2,6506.68
2022-04-21,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,3.0,1224.01
2022-04-21,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.96,412.8
2022-04-21,2022,4,Apr,Ghee,Ghee 100ml Botls,336.42,227991.74
2022-04-21,2022,4,Apr,Ghee,Ghee 5ltr Jar,72.0,43355.79
2022-04-21,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),19.0,1035.49
2022-04-21,2022,4,Apr,Ghee,Ghee 15kg Tin,15.0,8885.0
2022-04-21,2022,4,Apr,Ghee,Ghee 50ml Pet,36.26,26757.51
2022-04-21,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),29.5,13596.49
2022-04-21,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),8.5,3987.27
2022-04-21,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),6.8,3063.74
2022-04-21,2022,4,Apr,Ghee,Ghee 200ml Pet,464.22,304451.5
2022-04-22,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),21.5,9885.71
2022-04-22,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),4.7,2197.25
2022-04-22,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,17.1,10906.0
2022-04-22,2022,4,Apr,Ghee,Ghee 50ml Pet,19.7,14609.01
2022-04-22,2022,4,Apr,Ghee,Ghee 5ltr Jar,31.5,18797.7
2022-04-22,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),25.0,1404.5
2022-04-22,2022,4,Apr,UHT Milk,Uht Milk 500ml,48.0,2601.59
2022-04-22,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.5,567.0
2022-04-22,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,2.5,520.0
2022-04-22,2022,4,Apr,Palada,Palada Pradhaman 200g,1.2,224.99
2022-04-22,2022,4,Apr,Ghee,Ghee 500ml Pet,130.5,83264.79
2022-04-22,2022,4,Apr,Ghee,Ghee 200ml Pet,131.76,87139.66
2022-04-22,2022,4,Apr,Palada,Palada Mix 200gm,12.8,3407.36
2022-04-22,2022,4,Apr,Palada,Instant Semiya Mix 250gm,0.75,138.01
2022-04-22,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.6,2072.52
2022-04-22,2022,4,Apr,Ghee,Ghee 100ml Botls,69.39,47631.5
2022-04-23,2022,4,Apr,Ghee,Ghee 100ml Botls,64.98,44362.4
2022-04-23,2022,4,Apr,Palada,Palada Mix 200gm,24.0,6388.8
2022-04-23,2022,4,Apr,Ghee,Ghee 50ml Pet,56.01,41183.11
2022-04-23,2022,4,Apr,Palada,Instant Semiya Mix 250gm,1.25,230.0
2022-04-23,2022,4,Apr,Palada,Palada Pradhaman 200g,5.2,975.01
2022-04-23,2022,4,Apr,UHT Milk,Uht Milk 500ml,240.0,10646.41
2022-04-23,2022,4,Apr,Ghee,Ghee 500ml Pet,165.6,106173.18
2022-04-23,2022,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2775.31
2022-04-23,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,88.2,54573.41
2022-04-23,2022,4,Apr,Ghee,Ghee 200ml Pet,82.62,54747.49
2022-04-23,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),23.0,10591.61
2022-04-23,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),7.0,3272.53
2022-04-23,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,7.68,3302.43
2022-04-23,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,11.0,4158.0
2022-04-23,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,4.0,1632.01
2022-04-23,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.8,2162.63
2022-04-24,2022,4,Apr,Palada,Palada Mix 200gm,6.0,1597.2
2022-04-24,2022,4,Apr,Ghee,Ghee 100ml Botls,3.15,2219.03
2022-04-24,2022,4,Apr,Ghee,Ghee 200ml Pet,10.08,6754.01
2022-04-24,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,7.2,4592.0
2022-04-24,2022,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2775.31
2022-04-24,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,0.8,326.4
2022-04-24,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.0,378.0
2022-04-24,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.48,206.41
2022-04-24,2022,4,Apr,Ghee,Ghee 50ml Pet,0.46,350.0
2022-04-24,2022,4,Apr,Ghee,Ghee 500ml Pet,36.0,23087.99
2022-04-24,2022,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.19
2022-04-24,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),1.0,467.51
2022-04-24,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.0,450.56
2022-04-24,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.0,459.8
2022-04-25,2022,4,Apr,Ghee,Ghee 500ml Pet,4.5,2960.0
2022-04-25,2022,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2775.31
2022-04-25,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,53.1,33015.82
2022-04-25,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,489.61
2022-04-25,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.5,567.0
2022-04-25,2022,4,Apr,Ghee,Ghee 500ml Pet,530.55,337337.49
2022-04-25,2022,4,Apr,Palada,Palada Mix 200gm,31.0,8273.76
2022-04-25,2022,4,Apr,Palada,Instant Semiya Mix 250gm,5.25,966.01
2022-04-25,2022,4,Apr,Palada,Palada Pradhaman 200g,6.0,1125.02
2022-04-25,2022,4,Apr,UHT Milk,Uht Milk 500ml,4291.5,216758.4
2022-04-25,2022,4,Apr,UHT Milk,Uht Milk Double Toned 450 Ml,4302.0,198816.91
2022-04-25,2022,4,Apr,Ghee,Ghee 200ml Pet,210.42,138795.14
2022-04-25,2022,4,Apr,Ghee,Ghee 100ml Botls,98.82,67586.94
2022-04-25,2022,4,Apr,Ghee,Ghee 50ml Pet,29.94,21999.93
2022-04-25,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),5.5,2528.88
2022-04-25,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),0.9,420.75
2022-04-25,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.2,540.65
2022-04-26,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.0,407.99
2022-04-26,2022,4,Apr,UHT Milk,Uht Milk 500ml,36.0,1929.59
2022-04-26,2022,4,Apr,Ghee,Ghee 100ml Botls,110.07,74930.77
2022-04-26,2022,4,Apr,Ghee,Ghee 500ml Pet,783.9,496695.17
2022-04-26,2022,4,Apr,Ghee,Ghee 200ml Pet,304.56,200227.69
2022-04-26,2022,4,Apr,Ghee,Ghee 50ml Pet,17.88,13350.98
2022-04-26,2022,4,Apr,Ghee,Ghee 5ltr Jar,67.5,40370.71
2022-04-26,2022,4,Apr,Palada,Palada Pradhaman 200g,11.0,2062.51
2022-04-26,2022,4,Apr,Palada,Instant Semiya Mix 250gm,3.0,552.0
2022-04-26,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,4.0,1512.0
2022-04-26,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,1.2,516.01
2022-04-26,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,201.6,127747.6
2022-04-26,2022,4,Apr,Ghee,Ghee 15kg Tin,3225.0,1633275.0
2022-04-26,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),16.0,7375.19
2022-04-26,2022,4,Apr,Palada,Palada Mix 200gm,38.4,10222.07
2022-04-26,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.0,1351.63
2022-04-26,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),5.1,2389.0
2022-04-27,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),7.4,3466.26
2022-04-27,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),4.5,2069.1
2022-04-27,2022,4,Apr,Ghee,Ghee 500ml Pet,412.2,261519.99
2022-04-27,2022,4,Apr,Ghee,Ghee 200ml Pet,246.96,162481.74
2022-04-27,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,192.6,118388.8
2022-04-27,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2022-04-27,2022,4,Apr,Ghee,Ghee 5ltr Jar,22.5,13456.91
2022-04-27,2022,4,Apr,Ghee,Ghee 50ml Pet,59.33,44548.02
2022-04-27,2022,4,Apr,Ghee,Ghee 100ml Botls,36.54,25365.49
2022-04-27,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),14.4,6511.25
2022-04-27,2022,4,Apr,Palada,Palada Mix 200gm,44.0,11842.1
2022-04-28,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),2.5,1168.77
2022-04-28,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.4,1982.4
2022-04-28,2022,4,Apr,Palada,Instant Semiya Mix 250gm,2.5,460.01
2022-04-28,2022,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1286.39
2022-04-28,2022,4,Apr,Ghee,Ghee 5ltr Jar,67.5,40790.32
2022-04-28,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,2.6,1060.81
2022-04-28,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.5,567.0
2022-04-28,2022,4,Apr,Ghee,Ghee 50ml Pet,37.63,27671.01
2022-04-28,2022,4,Apr,Ghee,Ghee 100ml Botls,162.0,110245.08
2022-04-28,2022,4,Apr,Ghee,Ghee 500ml Pet,448.2,284480.01
2022-04-28,2022,4,Apr,Ghee,Ghee 15kg Tin,30.0,17769.99
2022-04-28,2022,4,Apr,Ghee,Ghee 200ml Pet,169.92,111800.42
2022-04-28,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2022-04-28,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),15.0,817.49
2022-04-28,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,2.5,520.0
2022-04-28,2022,4,Apr,Palada,Palada Mix 200gm,73.6,19655.19
2022-04-28,2022,4,Apr,Palada,Palada Pradhaman 200g,5.4,1012.52
2022-04-28,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,70.2,43115.19
2022-04-29,2022,4,Apr,Palada,Instant Semiya Mix 250gm,3.25,598.02
2022-04-29,2022,4,Apr,Palada,Palada Pradhaman 200g,6.0,1125.0
2022-04-29,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,36.0,14688.01
2022-04-29,2022,4,Apr,Palada,Palada Mix 200gm,44.0,11712.81
2022-04-29,2022,4,Apr,Ghee,Ghee 100ml Botls,308.7,209675.9
2022-04-29,2022,4,Apr,Ghee,Ghee 200ml Pet,497.7,326779.23
2022-04-29,2022,4,Apr,Ghee,Ghee 50ml Pet,74.17,54320.0
2022-04-29,2022,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1315.19
2022-04-29,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,1.44,619.22
2022-04-29,2022,4,Apr,Ghee,Ghee 500ml Pet,574.2,364640.0
2022-04-29,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,49.0,18522.0
2022-04-29,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,19.8,12257.41
2022-04-29,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.4,1982.42
2022-04-29,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),6.9,3225.79
2022-04-30,2022,4,Apr,Palada,Instant Semiya Mix 250gm,0.25,46.0
2022-04-30,2022,4,Apr,Ghee,Ghee 100ml Botls,530.82,360308.33
2022-04-30,2022,4,Apr,UHT Milk,Uht Milk 500ml,5406.0,272716.81
2022-04-30,2022,4,Apr,Ghee,Ghee 15kg Tin,105.0,62195.01
2022-04-30,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,0.6,244.8
2022-04-30,2022,4,Apr,Ghee,Ghee 5ltr Jar,76.5,45501.73
2022-04-30,2022,4,Apr,Palada,Palada Mix 200gm,102.4,27281.7
2022-04-30,2022,4,Apr,Ghee,Ghee 200ml Pet,580.14,381028.98
2022-04-30,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,225.0,138604.58
2022-04-30,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,0.25,52.01
2022-04-30,2022,4,Apr,Ghee,Ghee 500ml Pet,1202.85,762143.57
2022-04-30,2022,4,Apr,Ghee,Ghee 50ml Pet,132.63,97293.01
2022-04-30,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),12.0,5517.6
2022-04-30,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),3.6,1683.0
2022-04-30,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.0,1351.65
2022-04-30,2022,4,Apr,Palada,Palada Pradhaman 200g,6.0,1125.0
2022-05-01,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),2.5,1149.5
2022-05-01,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),4.5,2103.76
2022-05-01,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),1.6,720.88
2022-05-01,2022,5,May,Ghee,Ghee 1 Ltr Pet,12.6,8036.0
2022-05-01,2022,5,May,Ghee,Ghee 100ml Botls,71.64,49203.99
2022-05-01,2022,5,May,Palada,Palada Pradhaman 200g,1.2,224.99
2022-05-01,2022,5,May,Palada,Instant Semiya Mix 250gm,0.5,92.01
2022-05-01,2022,5,May,Ghee,Ghee 200ml Pet,113.58,74961.86
2022-05-01,2022,5,May,Ghee,Ghee 50ml Pet,22.84,16832.92
2022-05-01,2022,5,May,Ghee,Ghee 500ml Pet,172.35,109766.39
2022-05-02,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),10.0,4598.01
2022-05-02,2022,5,May,Palada,Palada Mix 200gm,62.0,16504.41
2022-05-02,2022,5,May,Ghee,Ghee 100ml Botls,77.49,53061.07
2022-05-02,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),4.8,2162.63
2022-05-02,2022,5,May,Palada,Palada Pradhaman 200g,5.0,937.51
2022-05-02,2022,5,May,Ghee,Ghee 500ml Pet,168.75,107537.6
2022-05-02,2022,5,May,Ghee,Ghee 200ml Pet,120.96,79838.12
2022-05-02,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),8.5,3973.78
2022-05-02,2022,5,May,Ghee,Ghee 50ml Pet,5.87,4495.61
2022-05-02,2022,5,May,Ghee,Ghee 15kg Tin,15.0,9241.81
2022-05-02,2022,5,May,Palada,Instant Semiya Mix 250gm,1.0,183.99
2022-05-02,2022,5,May,Ghee,Ghee 1 Ltr Pet,23.4,14531.6
2022-05-03,2022,5,May,Palada,Palada Mix 200gm,21.0,5633.28
2022-05-03,2022,5,May,Palada,Instant Semiya Mix 250gm,2.5,460.01
2022-05-03,2022,5,May,Ghee,Ghee 100ml Botls,12.69,8861.97
2022-05-03,2022,5,May,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),10.0,545.01
2022-05-03,2022,5,May,Ghee,Ghee 500ml Pet,27.0,17464.39
2022-05-03,2022,5,May,Ghee,Ghee 1 Ltr Pet,16.2,10288.39
2022-05-03,2022,5,May,Ghee,Ghee 50ml Pet,3.78,2872.26
2022-05-03,2022,5,May,Ghee,Ghee 15kg Tin,750.0,444250.01
2022-05-03,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,0.6,244.8
2022-05-03,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,3.5,1323.0
2022-05-03,2022,5,May,Palada,Palada Pradhaman 200g,0.8,150.01
2022-05-03,2022,5,May,Ghee,Ghee 200ml Pet,25.38,17144.72
2022-05-03,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),1.3,607.75
2022-05-03,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),3.8,1712.09
2022-05-03,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),24.0,11100.0
2022-05-04,2022,5,May,Palada,Instant Semiya Mix 250gm,13.25,2438.01
2022-05-04,2022,5,May,Ghee,Ghee 50ml Pet,20.11,14742.0
2022-05-04,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2022-05-04,2022,5,May,Ghee,Ghee 100ml Botls,104.13,70858.9
2022-05-04,2022,5,May,Ghee,Ghee 500ml Pet,325.35,206688.0
2022-05-04,2022,5,May,Ghee,Ghee 200ml Pet,166.5,109815.11
2022-05-04,2022,5,May,Palada,Palada Mix 200gm,48.0,12777.62
2022-05-04,2022,5,May,Ghee,Ghee 5ltr Jar,27.0,16127.32
2022-05-04,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,48.0,18144.0
2022-05-04,2022,5,May,UHT Milk,Uht Milk 500ml,24.0,1344.0
2022-05-04,2022,5,May,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,1.25,374.01
2022-05-04,2022,5,May,Palada,Palada Pradhaman 200g,6.0,1125.0
2022-05-04,2022,5,May,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),12.0,654.0
2022-05-04,2022,5,May,Ghee,Ghee 1 Ltr Pet,94.5,58635.02
2022-05-04,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),3.0,1379.4
2022-05-04,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),6.0,2703.33
2022-05-04,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),8.3,3887.04
2022-05-05,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),2.2,991.21
2022-05-05,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),3.5,1636.24
2022-05-05,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),26.0,11954.8
2022-05-05,2022,5,May,Palada,Instant Semiya Mix 250gm,1.0,183.99
2022-05-05,2022,5,May,Ghee,Ghee 5ltr Jar,243.0,144306.49
2022-05-05,2022,5,May,Palada,Palada Mix 200gm,13.0,3460.59
2022-05-05,2022,5,May,Ghee,Ghee 50ml Pet,93.59,68355.03
2022-05-05,2022,5,May,Ghee,Ghee 15kg Tin,240.0,142159.99
2022-05-05,2022,5,May,Ghee,Ghee 100ml Botls,260.46,176578.25
2022-05-05,2022,5,May,Ghee,Ghee 500ml Pet,469.8,298212.77
2022-05-05,2022,5,May,Ghee,Ghee 200ml Pet,276.48,181695.48
2022-05-05,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,0.4,163.21
2022-05-05,2022,5,May,Ghee,Ghee 1 Ltr Pet,193.5,118723.02
2022-05-06,2022,5,May,Palada,Palada - Instant Wheat Ada Mix 250g,1.25,260.0
2022-05-06,2022,5,May,Ghee,Ghee 500ml Pet,292.05,186216.37
2022-05-06,2022,5,May,Palada,Palada Pradhaman 200g,4.0,750.0
2022-05-06,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),9.5,4401.61
2022-05-06,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),4.9,2295.5
2022-05-06,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),8.4,3793.6
2022-05-06,2022,5,May,Palada,Instant Semiya Mix 250gm,2.0,368.01
2022-05-06,2022,5,May,Palada,Palada Mix 200gm,26.0,6944.07
2022-05-06,2022,5,May,Ghee,Ghee 200ml Pet,91.44,60552.48
2022-05-06,2022,5,May,Ghee,Ghee 15kg Tin,30.0,17769.99
2022-05-06,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,3.5,1323.0
2022-05-06,2022,5,May,Ghee,Ghee 50ml Pet,17.47,12894.0
2022-05-06,2022,5,May,Ghee,Ghee 1 Ltr Pet,10.8,6800.8
2022-05-06,2022,5,May,Ghee,Ghee 5ltr Jar,121.5,72625.3
2022-05-06,2022,5,May,UHT Milk,Uht Milk 500ml,10518.5,530696.82
2022-05-06,2022,5,May,Ghee,Ghee 100ml Botls,17.19,12109.45
2022-05-07,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,489.6
2022-05-07,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 20 G,1.2,516.01
2022-05-07,2022,5,May,Ghee,Ghee 50ml Pet,81.13,59311.01
2022-05-07,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 500 G,13.5,5103.0
2022-05-07,2022,5,May,Ghee,Ghee 200ml Pet,296.64,194999.53
2022-05-07,2022,5,May,Ghee,Ghee 500ml Pet,643.5,407503.96
2022-05-07,2022,5,May,Instant Mixes,Dairy Fresh Vegitable Biriyani 250g,1.5,448.8
2022-05-07,2022,5,May,Ghee,Ghee 5ltr Jar,112.5,66864.91
2022-05-07,2022,5,May,Palada,Instant Semiya Mix 250gm,0.75,138.01
2022-05-07,2022,5,May,Palada,Palada Pradhaman 200g,1.0,187.51
2022-05-07,2022,5,May,Ghee,Ghee 15kg Tin,15.0,8885.0
2022-05-07,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),4.6,2072.53
2022-05-07,2022,5,May,Ghee,Ghee 1 Ltr Pet,27.0,16696.8
2022-05-07,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),28.5,13185.33
2022-05-07,2022,5,May,Ghee,Ghee 100ml Botls,104.13,70728.86
2022-05-07,2022,5,May,Palada,Palada Mix 200gm,89.2,23745.03
2022-05-07,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),6.7,3132.27
2022-05-08,2022,5,May,Ghee,Ghee 15kg Tin,105.0,62195.01
2022-05-08,2022,5,May,Ghee,Ghee 50ml Pet,0.14,105.01
2022-05-08,2022,5,May,Ghee,Ghee 100ml Botls,1.8,1268.0
2022-05-08,2022,5,May,Ghee,Ghee 500ml Pet,22.05,14457.61
2022-05-08,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 20 G,0.96,412.8
2022-05-08,2022,5,May,Palada,Palada Mix 200gm,6.0,1597.2
2022-05-08,2022,5,May,Palada,Palada - Instant Wheat Ada Mix 250g,6.5,1352.01
2022-05-08,2022,5,May,Ghee,Ghee 200ml Pet,3.6,2456.02
2022-05-08,2022,5,May,Milk Powder,Day To Day Dairy Whitener - 200 G,0.8,326.4
2022-05-08,2022,5,May,Ghee,Ghee 5ltr Jar,4.5,2775.31
2022-05-08,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),2.0,901.12
2022-05-08,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),3.0,1428.0
2022-05-08,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),0.5,233.75
2022-05-09,2022,5,May,Ghee,Ghee 1 Ltr Pet,4.5,2814.15
2022-05-09,2022,5,May,Ghee,Ghee 100ml Botls,64.35,43870.55
2022-05-09,2022,5,May,Butter,Desi Cooking Butter 500gm(Carton),11.0,5057.81
2022-05-09,2022,5,May,Butter,Desi Cooking Butter 100gm(Tub),7.3,3417.5
2022-05-09,2022,5,May,Butter,Desi Cooking Butter 200g(Tub),3.8,1721.09
2022-05-09,2022,5,May,Ghee,Ghee 5ltr Jar,54.0,32359.49
2022-05-09,2022,5,May,Ghee,Ghee 50ml Pet,22.8,17127.67
2022-05-09,2022,5,May,Palada,Palada Mix 200gm,37.2,9902.63
2022-05-09,2022,5,May,Palada,Instant Semiya Mix 250gm,3.0,552.02
2022-05-09,2022,5,May,Palada,Palada - Instant Wheat Ada Mix 250g,0.75,156.0
